x,y,dx,dy
13,20,0,-1
13,32,0,0
252,40,-17,-6
530,36,0,0
213,39,1,-2
213,39,-14,1
549,41,1,0
226,38,-22,5
213,39,6,4
259,44,1,-1
213,39,9,5
226,38,-25,9
40,77,6,-19
307,56,7,2
140,89,-24,-8
527,95,1,-1
527,95,15,1
158,131,0,-6
168,129,0,-2
179,127,0,0
176,127,-1,1
487,148,0,0
472,150,-1,-1
478,150,0,-1
537,155,3,-5
134,153,0,-2
474,155,0,0
537,155,-1,1
394,158,-4,0
473,157,-1,1
537,155,-2,3
394,158,5,8
21,173,1,-1
40,182,2,-3
416,186,-3,-3
342,201,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
