x,y,dx,dy
22,13,0,-1
27,14,2,0
27,14,-1,1
37,15,1,0
18,18,1,0
25,26,0,0
267,31,-5,-4
24,29,-1,0
23,33,0,0
22,36,0,0
23,40,-1,0
18,50,0,0
79,71,-1,0
429,61,-15,19
212,82,1,0
212,82,0,3
558,94,10,-1
206,113,-1,3
219,115,0,1
221,130,-5,-13
530,125,2,-2
211,125,0,0
156,109,-12,17
205,130,-3,1
452,140,2,2
521,140,0,2
533,147,0,0
529,148,0,1
516,151,-6,0
534,151,0,0
532,157,0,0
530,158,0,0
130,169,-4,1
597,173,0,1
475,174,7,5
276,186,12,-6
130,169,2,17
475,174,13,20
460,192,-2,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
