x,y,dx,dy
594,22,-16,-11
12,12,0,0
13,16,1,0
12,22,0,0
12,26,-1,0
11,29,1,0
227,39,-21,2
227,39,-18,2
532,44,-1,0
44,58,3,-7
175,81,1,1
197,92,6,-1
296,104,-4,-5
413,90,-10,10
391,105,0,3
552,107,0,2
34,112,1,4
34,112,2,6
386,133,2,0
146,148,-5,-10
506,131,23,7
379,143,0,0
389,144,0,0
390,158,-9,-10
215,149,2,1
207,152,3,-1
183,149,4,4
137,158,-3,-3
137,158,1,0
501,168,-2,-5
534,163,0,1
501,168,0,-3
501,168,-6,-2
501,168,-3,-1
553,172,4,-2
437,199,-1,-5
16,187,-2,12
437,199,7,6
437,199,13,9
299,207,3,5
1,1,0,0
