x,y,dx,dy
473,21,-1,1
15,33,0,0
181,41,6,-7
11,35,0,0
485,38,-19,-1
55,39,-1,0
53,51,1,2
161,57,2,-1
205,61,-19,19
511,96,-9,1
526,96,16,3
410,106,5,-4
528,127,-1,0
215,132,0,1
262,136,4,3
483,139,-1,0
206,144,1,-1
206,144,-2,0
224,147,-2,-1
163,148,0,-1
298,157,9,-5
525,153,-5,1
153,158,-2,0
495,164,-12,-2
564,165,-14,11
486,178,1,0
393,188,-1,2
243,189,-20,13
592,193,6,11
583,205,4,0
461,208,18,11
15,205,3,15
15,205,2,18
15,205,2,21
15,205,1,24
295,207,2,23
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
