x,y,dx,dy
20,13,0,0
26,14,0,0
20,22,0,0
22,31,1,0
22,34,0,0
473,36,-1,1
19,45,1,0
17,62,-1,0
70,100,-1,2
212,103,0,0
222,107,1,-3
70,100,-8,21
528,122,0,0
214,124,1,0
212,128,0,0
533,137,1,0
221,138,0,0
533,137,-2,1
535,141,0,0
530,145,0,-1
536,151,-2,-1
537,153,0,1
524,156,-1,1
537,157,0,0
586,160,0,0
481,180,1,2
418,202,4,-13
280,185,-16,6
479,197,2,-1
479,197,4,8
531,224,-8,-6
42,218,-1,4
371,222,0,1
492,229,2,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
