x,y,dx,dy
23,12,-1,0
21,14,-1,0
27,14,0,0
36,15,0,0
193,16,0,-1
20,16,0,0
193,16,2,0
291,21,-7,-2
23,31,-1,0
18,46,1,0
17,50,0,0
11,69,1,0
55,76,0,1
584,96,-15,-4
212,98,-2,5
218,109,2,-6
211,118,-4,-8
227,110,0,0
214,122,0,0
524,123,1,-1
314,137,-2,-3
314,137,1,1
524,142,-1,0
57,133,-1,10
518,145,-9,-2
522,145,-2,-2
485,146,4,-2
463,148,-2,-3
485,146,0,-1
589,147,0,-1
361,141,-23,6
485,146,-2,1
463,148,2,1
536,154,-1,-1
590,163,0,0
48,176,2,-10
596,167,-2,1
594,170,-1,0
48,176,-1,-3
379,201,-3,24
497,214,2,12
476,211,-11,17
497,214,-1,16
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
