x,y,dx,dy
11,11,0,1
13,15,0,0
351,17,19,14
566,48,0,-2
56,48,1,2
152,93,-9,-7
45,89,0,-1
152,93,0,-2
152,93,18,3
512,111,25,-3
512,111,-8,0
562,111,-10,8
411,110,23,21
226,135,-1,-1
215,139,-2,-4
309,133,-2,2
405,141,2,4
531,146,-1,-1
531,146,-1,1
531,146,1,1
410,160,2,-2
74,162,25,-1
410,160,3,1
436,163,4,-1
30,141,-1,24
445,198,2,-25
511,175,0,2
29,171,-4,14
582,188,-1,-1
483,192,-2,-1
445,198,-2,-5
287,198,1,0
406,205,2,-2
304,208,18,-3
406,205,-1,1
340,208,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
