x,y,dx,dy
593,23,-3,-2
208,41,21,-3
181,36,-19,3
490,42,0,1
181,36,-8,14
191,61,15,7
475,132,0,0
172,134,1,0
482,141,-1,0
397,152,-4,-10
482,141,-1,2
397,152,-1,-7
470,152,0,0
132,155,0,-2
477,152,0,1
429,155,-2,0
464,145,-6,10
539,164,1,-2
281,161,5,2
281,161,5,11
524,174,-3,-1
548,174,1,-1
508,177,-3,-1
223,183,1,-4
106,184,0,1
578,208,-3,-3
345,221,-3,-13
349,199,-10,18
13,204,0,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
