x,y,dx,dy
69,35,2,-23
19,11,-7,4
15,17,0,0
13,22,0,-1
531,48,4,3
177,87,9,2
44,107,-1,-14
177,87,-17,13
521,106,-11,-1
119,118,22,-10
588,131,-1,-7
409,127,-2,-1
560,139,-1,-1
275,146,-11,-4
534,144,-1,0
534,144,0,2
534,144,2,2
488,147,0,0
27,162,0,-1
405,157,6,4
455,165,-1,-2
405,157,10,10
485,194,-12,-24
405,157,17,20
278,180,1,0
278,180,-7,5
462,197,-6,-8
363,220,-1,-23
114,185,-16,19
23,203,-3,13
437,221,-2,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
