x,y,dx,dy
21,13,0,0
28,13,0,0
18,16,0,0
23,16,-1,1
20,19,-1,0
250,16,-1,3
20,19,1,1
24,24,0,-1
280,19,4,4
23,31,0,0
24,34,-1,0
24,37,-1,0
374,46,0,0
367,88,-9,-8
369,79,7,3
577,87,12,1
577,87,11,3
577,87,14,4
223,108,0,0
149,87,3,24
227,117,2,0
449,131,-6,-3
228,131,-3,-1
228,131,1,1
537,135,-1,-3
61,139,-1,1
536,140,-1,0
463,146,2,1
486,148,-1,0
465,148,-2,1
527,150,1,0
593,149,-1,1
524,151,0,1
540,157,-1,-1
523,156,2,1
250,155,8,11
471,193,1,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
