x,y,dx,dy
27,14,1,-1
18,16,0,0
23,16,0,0
94,13,-8,5
21,23,0,0
496,54,-20,-24
23,34,0,0
23,38,0,-1
528,39,-2,0
18,49,0,0
24,61,-1,0
15,71,0,0
365,83,-21,-12
78,69,-5,6
365,83,-17,-7
214,101,0,-1
68,109,-1,1
221,115,0,0
226,118,0,0
198,118,4,1
224,119,1,1
454,130,0,-4
258,139,23,-8
193,134,-3,-1
525,133,0,0
533,138,0,-1
536,140,0,0
549,143,1,0
516,153,3,0
529,154,0,-1
537,154,0,1
529,156,0,0
588,161,0,0
577,164,-4,0
162,152,-13,22
286,179,-6,2
485,182,0,0
485,182,3,4
461,218,0,-4
493,220,-8,2
493,220,-10,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
