x,y,dx,dy
13,18,1,0
13,18,4,7
55,23,5,2
13,27,1,0
194,35,1,1
283,38,-2,-1
410,67,0,-1
282,96,-18,-23
295,89,-1,-2
514,101,5,-10
548,100,-2,-8
514,101,0,-6
548,100,5,-5
156,140,0,-13
32,110,-1,22
470,133,1,-1
316,136,1,-1
223,140,1,-4
156,140,0,-2
223,140,0,-2
487,139,0,0
223,140,-2,1
156,140,0,2
540,138,0,4
257,143,-1,0
17,170,13,-22
55,147,1,2
412,172,-6,-18
98,150,-15,5
402,156,-2,1
402,156,4,12
31,164,-1,7
546,171,2,0
425,188,-3,-3
451,196,-6,-9
414,209,3,-8
419,219,4,-7
14,228,3,-15
14,228,1,-3
14,228,0,0
14,228,2,0
288,205,7,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
