x,y,dx,dy
18,11,-1,1
15,16,1,-1
11,18,0,0
64,40,0,-17
64,40,2,-17
19,23,-1,1
16,37,0,0
274,37,-1,0
151,69,-23,-23
62,54,0,2
329,60,1,0
329,90,-7,-1
555,103,-7,-11
528,92,12,2
555,103,12,-3
528,92,-19,9
319,114,1,-1
393,118,1,4
187,125,1,0
263,147,12,-18
410,131,2,2
479,138,1,-2
483,135,-1,2
330,137,-6,1
494,140,-1,-2
447,141,2,-2
494,140,-1,1
410,151,-1,-2
491,150,1,-1
491,150,1,1
450,150,-4,2
440,155,3,-1
466,160,-7,-6
29,184,4,-19
426,173,-9,-8
125,169,-1,0
23,194,5,-22
559,171,-1,1
263,183,5,-5
263,183,8,-5
397,187,-1,0
23,194,-5,19
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
