x,y,dx,dy
24,12,-1,-1
30,13,-1,0
33,13,-1,0
23,17,0,0
16,18,0,0
22,25,-2,-1
240,16,-6,8
27,26,-1,-1
23,39,-1,0
17,48,1,0
18,56,1,-1
16,59,0,0
447,59,0,1
565,52,-24,8
65,92,1,-1
530,100,-6,-5
585,93,-14,4
266,105,0,1
65,92,-3,15
70,91,-9,19
443,115,-3,-5
514,124,1,-6
53,133,6,-11
509,134,2,-9
302,130,-7,-4
53,133,4,-5
177,135,-1,-1
156,144,-1,1
341,152,-11,-2
461,161,-5,-2
47,168,0,0
589,170,-2,0
593,170,0,0
262,190,13,-8
356,187,14,1
356,187,-4,6
373,190,-23,5
471,193,1,4
517,216,-10,-6
473,218,0,-6
473,218,2,-5
517,216,-3,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
