x,y,dx,dy
20,14,-1,0
21,18,0,0
239,27,1,-6
21,24,0,0
25,24,0,0
22,34,0,0
520,41,1,-1
21,41,0,0
16,62,0,0
11,70,1,-1
587,105,8,-8
213,120,0,-17
451,108,3,3
218,120,2,-3
227,118,-1,-1
203,121,-13,-1
207,113,1,7
224,121,-1,-1
224,121,1,-1
360,115,-6,7
202,125,0,-1
63,129,1,-1
199,140,-4,-1
451,139,1,1
532,142,2,0
536,146,-1,-1
484,149,2,-1
525,149,1,1
517,153,-2,0
524,153,0,1
531,153,2,1
527,155,1,0
47,176,6,-15
589,159,-2,2
579,188,-22,-21
579,166,1,1
593,164,1,3
579,188,-19,-20
579,188,-22,-19
47,176,1,1
486,188,-6,-7
485,179,1,3
278,184,-3,1
485,179,6,13
215,224,-13,0
215,224,-22,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
