x,y,dx,dy
28,12,0,-1
28,15,1,0
25,21,1,0
22,24,0,-1
73,39,7,-9
195,44,2,-2
16,44,2,0
13,51,1,-1
482,31,-20,21
12,54,1,0
63,93,5,-21
63,93,7,-20
351,74,2,9
202,95,-16,-5
351,74,1,18
427,120,0,-8
340,124,4,0
124,145,-23,-15
114,158,-22,-25
114,158,-17,-24
114,158,-23,-19
114,158,-18,-17
243,162,20,-19
114,158,-24,-14
515,145,0,0
514,147,1,0
514,149,1,0
568,151,0,-2
568,151,1,0
296,152,4,1
539,197,8,-22
475,203,5,-24
580,177,-4,2
91,199,-14,-18
293,186,9,-2
461,200,1,-1
277,196,-19,8
277,196,-23,9
416,209,4,-2
277,196,-24,13
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
