x,y,dx,dy
21,11,2,0
37,14,0,0
324,24,-1,-3
301,23,3,2
326,24,0,1
23,34,0,0
93,41,0,1
464,59,0,-1
14,71,1,0
573,100,-20,-10
222,110,1,-1
221,115,0,0
211,114,1,2
225,119,1,-1
225,119,-1,0
449,123,0,2
455,127,-1,3
373,130,-4,1
225,133,2,1
526,134,0,1
248,138,10,1
549,142,0,1
530,146,0,-1
527,148,-1,0
155,158,7,-6
535,153,2,1
248,138,7,19
586,162,1,-3
573,165,4,-1
313,165,-9,0
313,165,-12,5
110,177,1,-4
313,165,-3,8
123,170,14,11
506,198,1,1
485,209,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
