x,y,dx,dy
23,12,0,0
36,12,-1,0
21,16,0,0
253,42,17,-24
321,29,15,-5
25,26,0,0
504,39,0,0
18,50,0,0
13,70,-1,0
65,105,2,-15
446,109,1,-6
358,115,1,-3
224,116,0,0
202,123,-8,-3
525,121,0,1
455,127,-1,-4
202,123,-1,1
56,157,6,-24
534,137,0,-1
345,137,2,0
530,136,0,1
345,137,0,2
490,144,1,-1
490,144,-1,0
500,144,0,0
526,152,0,0
477,131,16,24
593,169,-1,0
593,169,3,0
593,169,-4,1
49,176,0,-1
356,179,13,15
517,209,1,0
184,224,-2,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
