x,y,dx,dy
15,14,-1,0
14,17,0,0
13,20,0,0
16,25,1,0
11,28,0,0
182,29,1,-1
502,35,0,1
560,36,0,0
539,44,-1,0
54,46,-4,5
315,49,1,2
213,56,-3,-2
322,69,0,-3
566,67,3,-1
415,65,16,9
216,112,-1,0
216,112,1,2
214,130,-1,-2
589,117,9,17
400,133,1,2
39,121,-6,16
400,133,4,4
222,139,1,0
156,145,-1,-1
533,142,1,4
187,148,-2,2
144,152,2,0
442,152,-1,0
436,154,0,0
555,169,-2,0
81,181,-23,6
22,187,-1,1
460,209,-12,-10
406,205,1,3
460,209,4,2
417,202,1,13
276,225,3,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
