x,y,dx,dy
12,13,1,0
19,18,0,0
18,20,0,0
18,23,1,0
14,28,-1,0
350,38,3,1
585,41,0,0
63,76,5,-7
467,76,-10,9
193,100,-2,5
193,100,-3,7
432,88,2,19
53,100,2,9
53,100,-6,12
53,100,2,12
177,127,0,2
204,135,-2,-2
572,137,1,0
207,140,-2,0
474,143,-1,1
448,154,-1,-3
531,163,-5,-3
531,163,5,2
581,168,0,0
434,183,0,0
404,184,-15,14
378,187,11,22
513,217,-1,3
478,229,-3,-6
26,213,4,11
478,229,-11,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
