x,y,dx,dy
23,12,0,0
21,14,0,0
23,16,1,0
21,19,-1,0
16,21,0,0
22,24,0,-1
22,32,0,0
18,50,5,-8
19,46,1,0
18,50,0,0
11,70,1,0
581,98,-1,-1
211,108,0,0
221,113,1,-1
221,113,-1,1
211,108,1,12
206,112,2,10
205,126,1,-1
215,126,0,0
523,134,2,-6
380,128,-3,1
191,134,-2,-2
220,136,-2,1
536,144,1,0
534,145,0,0
500,155,-4,-5
516,157,0,-1
535,156,-1,0
526,158,-1,0
534,159,0,0
539,161,1,1
587,161,-1,2
125,172,5,-5
474,162,-1,5
360,189,-8,-3
347,187,9,12
42,218,-6,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
