x,y,dx,dy
20,16,0,-1
97,16,-3,0
26,19,1,0
19,21,1,1
279,37,-25,-14
20,25,0,0
289,31,22,1
19,43,0,0
514,44,14,5
444,115,-1,-2
219,116,1,0
198,121,-3,0
126,109,17,15
210,126,0,-1
212,126,0,0
216,125,2,3
204,129,0,0
451,133,0,2
184,135,7,2
180,147,-5,-5
529,144,0,0
533,147,2,-1
527,151,2,-1
509,155,5,-2
533,153,1,0
478,155,1,0
515,161,2,0
254,172,10,-8
48,180,1,-9
579,169,-1,3
593,176,-2,1
48,180,-1,-2
48,180,-2,1
401,194,0,-1
342,227,-7,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
