x,y,dx,dy
12,12,0,-1
278,33,9,-21
14,15,-1,1
13,21,1,0
597,35,-3,-14
15,24,-1,0
597,35,-1,-10
12,31,-1,0
549,41,1,-1
564,40,0,3
321,61,0,-1
212,57,-24,25
160,89,-5,-3
213,91,18,0
546,91,4,2
160,89,-9,5
499,95,0,4
576,121,-24,-20
126,116,-3,-12
126,116,-3,-10
576,121,-5,-6
212,118,-1,-1
576,121,7,0
205,123,0,-1
309,128,-3,-2
530,143,-3,-9
539,148,0,-1
403,157,-1,-4
101,176,-1,-13
579,147,12,18
480,168,4,1
81,170,-15,4
542,192,1,-1
346,203,-19,-2
88,209,-7,10
270,221,5,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
