x,y,dx,dy
17,17,0,0
309,25,-13,-1
19,33,1,0
19,33,-2,1
500,13,-23,21
18,37,2,0
19,40,-3,0
15,49,0,0
417,50,0,2
13,56,0,-1
438,56,1,-1
12,64,0,4
417,50,-3,24
360,88,-16,-12
62,109,6,-25
62,109,3,-19
363,95,-3,1
62,109,4,-10
443,98,2,7
62,109,0,-2
441,111,0,-4
62,109,-2,2
199,114,-1,-2
516,119,-1,3
445,127,-1,0
308,134,-2,0
226,136,-1,-1
173,153,4,-14
467,144,2,-2
475,146,3,0
510,177,-6,-18
582,159,-1,1
39,178,4,-5
329,174,2,-1
39,178,0,16
39,178,0,19
34,226,6,-25
34,226,-1,0
323,229,-9,-3
1,1,0,0
