x,y,dx,dy
28,13,1,0
37,13,0,0
21,15,1,-1
28,13,-1,1
18,16,0,0
22,17,0,0
22,32,0,0
21,41,0,0
68,37,9,6
592,46,-8,1
18,53,0,0
472,56,-3,-1
14,63,1,-1
204,108,-1,3
221,111,1,1
225,119,-1,0
188,133,-2,-1
517,135,-1,-3
188,133,2,1
343,144,5,-7
537,142,1,-1
530,146,-1,-1
49,172,4,-20
518,153,0,0
518,153,5,0
590,159,1,-2
540,161,-1,-1
570,167,-2,1
309,168,0,1
49,172,-2,0
49,172,0,1
595,171,-4,2
49,172,2,2
309,168,-4,6
49,172,-1,4
49,172,1,5
461,181,2,1
460,212,0,8
40,218,-3,4
40,218,0,4
486,225,10,0
396,227,8,-1
486,225,5,2
486,225,2,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
