x,y,dx,dy
69,20,1,-9
208,42,-1,2
591,81,0,-1
162,98,13,-6
162,98,16,-6
40,94,0,-1
283,107,2,-12
169,128,0,0
169,128,0,2
176,130,0,0
301,129,-1,2
587,129,11,2
395,140,2,-4
153,142,1,1
486,142,-1,1
468,144,0,0
485,149,-1,-1
487,149,0,0
574,151,-3,-2
574,151,13,-1
185,153,10,-1
396,153,-1,-1
537,160,2,-3
58,163,0,2
65,178,23,-11
505,168,0,0
548,172,-1,0
223,174,-4,-1
546,177,-1,1
83,191,12,-12
252,179,3,4
252,179,1,7
434,191,-1,-1
83,191,-5,4
434,191,3,7
411,215,-2,-14
411,215,6,-8
411,215,4,-6
416,225,0,-5
411,215,-4,9
416,225,2,4
416,225,7,5
416,225,12,5
1,1,0,0
1,1,0,0
1,1,0,0
