x,y,dx,dy
15,14,0,0
13,18,-1,0
13,18,1,0
15,22,0,0
13,27,0,0
233,40,17,-4
476,47,-10,-10
148,38,-4,3
372,60,3,4
552,97,-22,2
423,102,-2,1
33,119,5,-10
33,119,-1,-4
395,117,-1,1
395,117,-4,2
395,117,1,5
33,119,3,6
314,112,-13,16
580,111,-10,23
580,111,-8,25
598,135,-11,2
486,141,-1,0
439,149,-5,1
139,152,3,1
556,165,1,-4
23,168,2,-4
437,159,5,7
556,165,1,1
199,174,25,-5
289,171,0,0
422,180,0,1
240,193,6,-7
216,204,24,-12
363,178,-17,14
420,194,1,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
