x,y,dx,dy
19,15,0,0
25,16,1,0
17,17,0,0
25,16,-1,1
265,19,1,-2
15,20,1,0
263,23,2,1
17,30,0,0
21,33,1,-1
279,42,-3,-3
14,53,-1,0
239,45,10,20
61,101,1,-6
570,97,17,-2
570,97,-6,-1
202,105,1,-7
61,101,1,0
204,124,-3,-5
344,119,0,2
236,133,18,-4
261,131,-1,0
448,131,0,1
344,147,-1,1
513,149,0,0
519,150,-1,-1
519,150,1,1
581,157,2,-6
587,158,1,-7
575,154,-4,0
487,186,1,3
368,216,0,2
24,221,-1,2
368,216,-8,8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
