x,y,dx,dy
127,21,4,-7
57,42,2,-23
364,24,-14,-5
57,42,1,-20
12,23,1,0
57,42,8,-16
210,38,-14,-1
51,56,-5,-12
452,44,1,0
283,52,0,0
308,57,0,0
51,56,-8,5
392,68,1,0
94,92,-2,-1
488,92,10,-1
488,92,18,-1
488,92,3,5
488,92,24,8
118,105,11,-1
287,92,6,14
34,114,3,2
571,114,9,7
34,114,-2,12
520,129,-1,-1
216,138,3,-9
216,138,2,-5
523,132,1,2
126,160,15,-24
476,137,0,1
216,138,-1,2
529,150,0,-5
21,153,3,-4
386,155,-3,-5
536,151,2,0
139,156,1,1
219,179,24,-19
276,163,-2,3
566,195,-19,-18
566,195,0,-4
566,195,3,-3
337,196,1,-3
434,198,-1,-1
566,195,2,3
1,1,0,0
1,1,0,0
