x,y,dx,dy
24,16,1,0
20,20,1,-1
285,17,1,2
251,20,-2,1
17,22,0,0
357,38,6,-1
19,40,1,0
19,40,-1,1
206,50,-16,-8
365,45,-1,0
74,62,-16,-15
15,52,0,0
227,68,0,-1
227,68,-15,4
439,106,-2,-18
158,83,-13,22
203,118,-4,-10
210,110,-1,-1
203,118,-2,-6
170,139,24,-25
203,118,-1,0
345,121,1,-2
203,118,-1,2
366,127,1,-1
366,127,-2,0
70,130,0,-2
251,130,8,-1
175,129,1,1
175,129,1,3
251,130,1,2
308,136,-3,-2
526,136,0,0
467,151,-17,-14
308,136,2,2
477,144,6,-2
518,142,0,0
170,139,-9,13
516,152,0,0
579,153,-1,0
592,165,1,0
592,165,-4,2
466,173,2,1
470,194,1,-1
389,200,7,1
470,194,3,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
