x,y,dx,dy
12,13,1,0
15,20,-1,0
12,22,0,0
11,30,1,0
504,43,2,3
372,64,-20,-4
336,65,24,1
156,88,12,-3
156,88,-2,2
266,85,9,13
526,99,-10,3
206,117,0,-1
128,105,-13,12
292,121,-1,4
165,128,0,0
219,143,-1,-8
474,138,0,1
540,156,-1,-5
432,152,-1,0
540,156,0,-2
540,156,-3,-1
138,156,-1,0
138,156,2,1
511,158,0,-1
429,186,1,-25
129,163,-1,0
429,186,0,-22
540,169,3,-2
540,169,1,-1
534,174,-1,0
420,191,-1,-4
239,189,5,1
114,177,-1,17
405,200,1,1
280,199,6,3
405,200,1,8
405,200,-1,9
567,224,-18,-4
450,209,22,16
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
