x,y,dx,dy
36,11,-1,0
208,20,-19,1
18,22,0,0
28,23,0,0
208,20,-25,4
80,41,5,-16
22,29,-1,0
25,30,1,1
424,59,2,1
12,75,1,1
14,76,1,1
440,75,-2,5
593,99,-2,2
70,84,-6,23
219,114,0,0
217,119,-1,0
439,118,0,3
317,120,-2,2
517,126,0,0
448,140,-1,-2
529,141,1,0
480,151,5,-3
480,151,0,-2
480,151,2,-1
480,151,-4,1
583,162,3,-10
298,172,8,-6
595,170,1,-1
595,170,-2,0
298,172,1,1
469,173,2,4
460,179,0,0
453,186,4,-1
457,198,-3,-4
457,198,4,5
494,202,5,2
472,211,4,-4
41,209,-1,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
