x,y,dx,dy
16,12,0,0
22,12,2,0
18,13,0,1
73,19,2,-5
20,26,0,0
11,29,0,1
18,31,1,0
15,33,0,-1
473,44,18,-1
425,94,6,0
399,115,-1,-18
534,104,-22,-3
534,104,4,-3
143,99,0,4
174,135,-1,-17
71,144,7,-2
497,143,0,0
491,143,1,1
406,154,-2,-3
485,155,1,0
491,155,0,0
485,157,-1,0
498,162,-1,-1
29,168,1,-4
477,187,-10,-23
406,154,15,19
562,172,0,1
248,192,16,-8
225,197,24,-11
248,192,15,-6
477,187,-2,0
426,188,1,1
401,195,1,-2
409,194,2,0
401,195,-1,2
590,213,-7,-13
590,213,-8,-11
590,213,7,0
590,213,5,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
