x,y,dx,dy
28,16,1,0
19,23,0,0
18,35,-1,-1
22,35,0,-1
15,41,-1,-1
12,41,0,0
595,46,0,1
353,56,0,-3
586,61,-23,0
12,62,0,0
428,74,0,0
339,104,0,-6
339,104,0,1
339,104,-5,3
458,98,-9,20
210,124,1,0
183,136,5,-10
198,131,0,-1
200,131,0,0
198,131,0,2
183,136,4,-1
524,147,2,-3
442,155,-1,-1
519,153,0,1
228,177,9,-21
228,177,0,-20
514,157,0,0
525,157,1,0
518,158,0,1
228,177,-17,-16
515,161,0,0
474,168,3,1
505,168,-1,1
579,175,0,1
586,183,2,-1
439,196,0,-2
461,197,0,0
584,190,-20,14
20,219,11,-14
20,219,18,-9
340,216,-7,-6
472,214,1,0
20,219,16,-1
340,216,1,10
1,1,0,0
