x,y,dx,dy
15,12,1,0
142,20,9,-6
142,20,-3,0
12,20,1,1
238,41,-3,-2
238,41,-25,0
159,42,-23,0
314,66,0,1
37,95,-2,0
37,95,-1,2
37,95,-9,23
302,127,3,-9
302,127,-2,-1
302,127,16,2
395,145,2,-14
302,127,-6,6
569,113,20,22
302,127,-7,9
442,137,0,0
434,161,-2,-21
481,142,0,0
486,144,0,0
475,150,0,-2
475,150,0,1
484,151,0,0
468,153,-1,-1
468,153,1,0
132,153,1,2
480,154,-2,1
435,154,-5,2
142,158,-1,0
196,162,3,-1
409,174,-6,-2
547,173,1,0
542,175,2,-1
407,173,4,4
100,187,0,1
236,195,-13,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
