x,y,dx,dy
29,12,0,0
21,13,0,0
37,14,1,-1
20,19,0,0
25,25,0,0
22,30,0,0
20,45,1,0
18,49,0,0
16,52,-1,0
143,53,2,-1
15,58,1,-2
12,69,0,0
222,107,1,-1
222,107,0,1
222,110,0,0
530,122,0,-1
195,123,2,-1
212,124,0,0
451,134,2,0
537,139,0,0
472,152,-22,-12
534,140,-2,1
470,150,0,0
516,153,3,0
535,153,1,1
269,162,7,-7
529,156,-1,0
587,161,0,0
448,180,-19,8
554,224,-21,-18
323,221,0,-1
465,220,-20,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
