x,y,dx,dy
14,19,0,-1
15,27,0,0
226,37,-1,-4
258,41,1,0
491,44,-13,-3
229,58,-2,0
514,58,-20,9
201,83,1,7
529,91,-4,7
34,123,1,-8
300,103,17,19
160,136,0,-13
469,133,0,0
469,133,0,2
267,143,-8,-6
298,140,-4,0
160,136,2,6
479,141,1,1
598,141,-5,3
540,146,0,1
598,141,-11,6
188,153,3,0
29,157,0,-2
470,156,0,0
395,158,1,-1
498,164,8,4
548,169,-2,0
93,186,0,1
274,191,1,-1
282,201,3,4
590,208,1,-1
595,222,-1,-1
418,225,1,-2
418,225,8,4
418,225,3,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
