x,y,dx,dy
38,14,0,0
21,15,0,0
23,16,-1,1
21,19,-1,0
21,31,0,0
22,34,1,0
23,37,-1,0
571,51,-3,-6
17,46,1,0
18,49,-1,0
11,70,1,-1
201,76,-6,-7
201,76,-2,-6
201,76,4,-1
201,76,6,-1
551,97,-22,-9
593,89,-2,9
449,126,1,-8
198,117,1,2
224,120,-1,0
529,123,0,0
449,126,0,-1
205,126,-3,0
205,126,-1,2
191,133,-1,0
252,131,3,5
534,142,1,-1
533,144,-1,1
524,151,0,-1
466,151,-5,0
518,152,1,0
528,152,0,0
503,155,1,1
590,158,-2,2
594,162,-2,-1
48,170,0,0
531,223,-9,-5
40,226,-1,-6
40,226,-2,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
