x,y,dx,dy
70,20,7,-9
13,15,-1,0
12,18,1,0
59,22,0,-1
14,27,-1,0
192,39,0,-5
358,12,-8,24
549,38,0,-1
547,42,-1,-1
215,38,-17,5
166,48,0,2
211,59,-1,-1
372,80,6,-16
201,50,2,17
594,82,3,0
542,91,-4,-1
476,98,-15,-4
40,77,1,21
220,119,1,0
569,114,9,9
394,124,2,3
485,141,0,0
229,142,1,1
435,153,1,0
592,143,1,14
20,184,6,-18
20,184,5,-15
20,184,-3,-13
499,172,-1,0
20,184,0,-5
487,180,1,0
20,184,1,1
20,184,-3,11
14,218,2,-20
417,193,4,5
576,198,7,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
