x,y,dx,dy
20,12,-1,0
11,13,0,1
17,14,-1,0
14,23,-1,0
13,27,0,1
249,34,-16,-4
249,34,-16,-1
572,42,0,0
68,50,1,-3
54,93,4,-7
331,108,-13,-8
331,108,-3,-3
581,122,-16,-8
89,119,-7,-3
161,105,-21,11
414,127,-1,-10
581,122,-16,-5
89,119,22,-1
510,134,-1,1
507,135,0,1
190,122,-2,15
341,152,3,-3
459,159,2,0
41,146,-3,15
568,168,0,-1
39,166,-2,7
136,177,-3,0
227,178,1,0
577,178,0,0
273,183,-7,5
108,190,-25,-1
273,183,-13,9
456,197,-2,-1
425,199,0,-1
494,190,-12,9
458,198,2,4
108,190,-10,21
386,201,-12,10
488,216,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
