x,y,dx,dy
14,17,4,-1
14,21,-1,0
62,25,-5,15
553,41,0,-1
317,52,-2,2
317,52,2,3
459,60,1,-1
578,59,-2,0
396,70,4,-2
371,82,0,0
398,113,2,-25
575,101,-25,-10
398,113,-1,-19
214,113,-1,-2
214,113,-1,0
214,113,1,4
218,122,1,-2
393,111,5,9
394,126,1,-1
523,124,0,2
401,131,0,-1
519,133,0,-2
389,139,-1,-1
481,138,-1,0
526,145,1,-6
202,141,0,0
534,142,2,0
199,143,0,0
206,147,0,0
526,145,-1,2
31,153,1,-3
440,152,0,-1
539,158,1,-6
292,155,-3,-2
440,152,-5,1
539,158,12,-4
292,155,3,0
539,158,-3,-2
539,158,7,4
504,167,-8,-2
557,167,0,-1
417,173,-5,-5
409,192,0,-4
334,196,2,-2
12,201,0,1
414,193,0,20
1,1,0,0
1,1,0,0
