x,y,dx,dy
12,12,0,0
313,28,-15,-16
12,15,-1,1
11,21,1,0
11,29,0,0
466,45,-3,2
308,59,1,1
250,47,20,18
125,96,20,-6
502,97,16,-6
502,97,2,-5
502,97,5,-4
125,96,10,-2
390,119,-7,-23
564,113,-14,-7
564,113,4,0
34,114,0,0
564,113,25,4
564,113,-12,5
564,113,-3,8
564,113,25,9
297,123,-1,1
564,113,3,13
165,131,0,0
184,131,0,0
522,131,0,0
522,131,1,2
301,136,12,-2
475,138,0,0
211,139,-1,0
143,148,-3,-4
265,181,0,1
16,188,1,-2
16,188,3,0
16,188,2,3
63,192,-13,7
16,188,-2,16
437,196,11,12
408,214,3,-3
413,223,8,5
298,207,4,23
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
