x,y,dx,dy
11,20,0,0
11,23,0,0
12,36,1,0
217,42,0,0
126,44,1,-1
51,29,-7,16
538,49,-11,-2
538,49,-21,3
304,49,1,6
307,72,1,4
139,96,20,-5
524,97,-2,1
364,115,1,0
298,114,-2,2
208,123,0,-1
164,132,0,1
522,136,1,4
27,141,0,0
295,145,-1,3
385,157,-7,-9
429,154,2,-1
429,154,0,0
52,152,24,9
517,163,-1,0
175,165,-3,0
545,171,2,-1
485,172,6,1
188,179,20,0
222,191,0,-10
277,193,15,-4
414,212,3,5
414,212,-2,6
295,208,3,19
416,230,-1,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
