x,y,dx,dy
21,13,1,0
185,15,4,0
318,24,-20,-9
318,24,2,-8
22,19,0,-1
96,26,-7,-7
318,24,-11,-4
21,22,0,0
286,38,0,-5
24,37,1,0
286,38,0,0
19,49,0,0
448,58,1,0
12,68,0,1
207,67,20,2
11,71,1,0
448,58,-14,18
376,93,3,-5
571,92,18,11
223,108,0,0
447,99,2,10
220,116,1,-1
227,117,0,-1
213,125,-1,0
451,132,0,-1
533,137,0,0
284,157,6,-19
104,142,6,-3
538,139,0,0
592,151,1,-4
527,149,-2,-1
526,152,0,0
469,152,2,1
538,153,1,1
592,151,-3,4
523,156,2,1
595,165,-3,1
448,193,23,-11
448,193,15,-5
483,189,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
