x,y,dx,dy
13,18,0,0
361,19,-20,0
15,23,0,0
13,18,5,8
560,32,0,1
191,82,-20,0
45,86,-3,0
538,91,9,-4
191,82,-15,6
582,116,-14,-9
582,116,-4,-8
582,116,-7,-4
225,126,-1,-11
582,116,-9,-1
396,120,1,0
582,116,14,9
40,118,-3,11
534,131,-1,-2
534,131,0,0
536,133,0,0
486,137,0,0
464,138,0,0
406,143,-2,-1
227,143,2,0
201,145,0,0
219,146,-1,0
145,144,1,4
438,151,1,0
435,153,-1,0
504,161,-16,1
559,164,0,0
583,141,15,23
505,168,5,2
88,171,-14,7
267,180,-2,-2
110,179,0,1
455,194,-14,-12
232,192,13,-8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
