x,y,dx,dy
22,12,-1,0
19,14,0,-1
15,16,-2,0
366,15,-1,2
18,24,-2,0
206,28,-1,-3
305,28,0,0
16,30,-1,0
12,42,0,0
12,45,-1,0
450,57,-1,1
67,63,0,0
160,96,15,-5
598,112,-22,-18
598,112,-12,-12
598,112,-5,-12
598,112,-14,-7
598,112,-3,-6
598,112,-2,-3
598,112,-5,-2
598,112,-1,4
364,128,-1,1
213,159,16,-19
443,141,-1,-1
520,140,0,1
257,159,17,-17
573,137,0,5
472,147,1,-1
257,159,14,1
581,170,0,-1
283,177,6,-3
283,177,-5,1
283,177,-2,1
283,177,-10,4
467,180,1,2
598,192,-3,-3
438,189,-3,2
328,196,7,6
35,202,-5,20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
