x,y,dx,dy
12,18,0,1
11,27,1,0
475,39,-21,-2
505,49,-2,0
505,49,5,5
595,85,-3,-3
542,99,-20,-11
488,89,1,1
153,86,-8,8
542,99,-20,-3
554,109,-1,-3
554,109,2,1
28,132,2,-5
524,134,0,0
595,133,0,1
391,140,2,0
476,142,0,0
531,149,1,-4
300,145,-3,3
531,149,1,-1
137,150,3,2
28,132,-5,21
134,154,2,1
388,151,9,6
550,160,0,0
494,173,-18,-3
244,186,9,-12
379,190,-1,1
577,195,-3,-4
379,190,-2,3
90,200,-1,-1
215,199,2,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
