x,y,dx,dy
14,19,-1,0
14,23,0,0
442,31,-2,2
520,47,0,-1
372,65,0,-2
44,79,1,0
548,91,-21,16
310,108,2,0
559,104,-9,7
559,104,-12,9
472,130,0,-1
572,122,6,7
160,136,-1,-1
472,130,-2,6
161,130,2,7
489,140,0,0
395,160,-17,-13
395,160,-11,-13
151,151,-4,-2
395,160,-5,-11
479,149,0,1
294,153,-2,1
472,155,1,0
430,156,-1,0
475,157,0,0
151,158,0,1
467,161,2,0
498,166,5,-1
498,166,-1,1
550,169,1,-1
550,169,-4,1
229,184,-8,-8
553,175,-1,2
329,195,-18,-15
368,181,12,7
19,184,-1,7
414,195,-1,-1
19,184,-5,20
414,219,3,-8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
