x,y,dx,dy
14,19,0,0
13,23,1,0
15,27,1,0
12,29,1,0
186,42,2,-4
218,39,-20,2
537,56,25,-5
310,55,1,1
594,75,0,0
133,109,8,-6
36,103,4,10
162,138,-2,-8
471,133,-1,1
233,133,-1,4
487,140,1,-1
480,141,0,-1
540,146,0,-3
595,125,3,20
480,148,0,-1
540,146,0,1
200,154,-6,-5
200,154,-2,-5
200,154,-5,-3
477,151,0,0
472,156,0,0
458,160,-5,-3
74,172,6,-4
553,169,0,0
273,173,1,1
244,189,16,-13
561,176,0,0
561,176,-4,1
561,176,-4,3
561,176,-7,5
203,205,1,-2
583,206,-2,-2
465,216,-8,-6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
