x,y,dx,dy
14,11,1,0
20,12,0,0
173,11,1,1
20,19,0,0
15,25,-2,-1
18,26,0,0
18,31,0,0
15,40,0,0
595,50,0,0
80,54,-1,-1
579,58,7,-1
414,66,-23,-5
371,67,-1,-2
219,83,7,6
582,109,-25,3
352,117,6,-4
439,122,0,-8
446,103,1,13
210,126,0,-1
198,131,0,-5
204,133,-1,0
442,142,3,-8
520,139,0,-1
442,142,2,8
512,154,-1,-3
512,154,0,-1
511,156,0,0
514,157,0,0
518,156,0,1
477,158,1,0
508,159,-1,-1
515,159,1,0
522,161,-1,0
314,172,0,4
571,178,4,-1
288,180,-1,0
589,182,0,0
504,220,-20,-20
34,210,3,7
34,210,0,18
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
