x,y,dx,dy
13,13,0,0
59,38,6,-14
15,29,0,0
221,37,25,1
253,38,2,1
470,40,13,4
315,53,-2,-8
315,53,0,-4
172,54,16,3
47,74,2,-1
135,104,14,-10
47,74,-8,24
554,111,-9,-11
554,111,9,-8
554,111,-15,-7
399,110,-1,2
401,122,2,0
200,123,-25,1
404,138,-2,-7
404,138,0,-6
228,134,-1,3
404,138,-1,-1
228,134,1,5
509,139,0,0
488,139,0,1
30,143,1,0
30,143,-2,2
531,146,0,1
269,148,0,0
147,154,4,0
437,155,6,-1
437,155,-3,0
437,155,0,0
285,166,1,-5
402,157,10,11
97,201,-2,-19
431,184,-1,-2
258,183,-6,1
431,184,5,9
430,209,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
