x,y,dx,dy
143,20,11,-8
26,12,0,1
21,14,0,0
247,15,18,0
19,16,0,0
27,16,0,0
23,18,0,0
19,25,1,1
358,38,-3,-7
22,32,1,0
536,37,2,-3
21,39,0,0
15,52,0,0
82,52,-1,0
14,56,0,0
203,70,25,-6
75,66,-2,-1
75,66,2,1
203,70,15,1
73,84,-24,-10
564,90,-14,-5
564,90,-16,5
60,116,1,-10
197,113,1,-3
220,112,0,0
347,98,20,17
525,137,1,0
535,141,0,0
530,142,0,0
454,145,0,-1
585,147,0,0
515,149,0,0
551,160,-3,0
594,167,0,0
594,167,-4,2
353,188,20,-8
293,191,1,-1
489,196,1,0
485,214,0,0
372,195,-5,23
372,195,-7,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
