x,y,dx,dy
20,11,-1,1
15,17,1,0
61,18,-1,1
17,22,0,0
295,47,12,-2
179,77,21,4
551,97,4,1
305,104,1,1
405,85,-2,23
226,113,1,1
159,138,-3,-11
159,138,-2,-9
159,138,-4,-7
489,135,0,1
221,139,-1,0
258,139,-1,0
403,144,-1,0
403,144,3,0
297,155,2,-5
437,149,0,1
435,153,0,0
25,180,4,-23
549,162,1,-1
22,185,4,-19
551,175,15,-8
355,183,-9,-12
551,175,-1,-2
247,189,13,-7
471,179,-5,7
437,188,0,5
22,185,-2,10
247,189,-7,7
247,189,-16,9
195,207,22,-6
404,185,-8,17
22,185,-8,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
