x,y,dx,dy
330,35,21,-24
28,14,-1,0
20,15,0,0
94,16,5,-1
381,18,-21,-2
25,26,0,0
24,29,0,0
17,52,0,0
458,59,2,0
14,60,0,0
168,64,17,23
538,96,-19,-3
211,112,3,-7
151,92,5,17
219,116,0,-1
216,124,0,-1
221,125,-1,0
531,123,-1,2
204,129,1,-1
179,134,2,3
179,134,6,6
532,142,-1,0
532,142,1,0
237,168,9,-23
531,148,2,-1
529,148,0,0
534,151,0,0
139,166,-1,-14
439,158,-2,-1
515,157,0,0
534,158,-2,-1
530,158,0,0
534,158,0,1
56,145,-4,19
585,167,1,0
435,175,0,0
592,176,1,-1
131,174,-3,3
46,205,2,-25
446,183,0,0
143,185,-16,13
478,212,-4,-6
489,218,0,-2
489,218,1,0
489,218,-6,4
46,205,-6,21
489,218,-9,8
46,205,-13,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
