x,y,dx,dy
273,37,-4,-20
12,23,2,0
13,33,1,0
263,38,-13,-4
14,35,0,1
137,40,-1,0
137,40,-2,3
360,55,1,0
183,42,-3,14
263,38,20,19
131,83,-16,-5
152,73,11,22
516,92,-25,4
131,83,15,16
594,123,3,-2
168,129,0,0
27,169,3,-25
472,151,0,-1
479,150,1,1
440,151,-9,4
473,155,0,1
478,156,1,0
536,157,0,0
111,176,-14,-10
407,174,-2,-7
27,169,1,4
268,193,0,0
408,195,0,2
285,200,-2,-1
588,205,-6,2
105,214,2,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
