x,y,dx,dy
21,11,1,0
16,17,0,0
12,29,0,1
17,30,0,1
14,32,0,0
153,32,-2,1
499,43,-3,-4
12,40,0,0
269,40,-2,1
57,45,1,0
368,54,21,4
528,89,4,0
405,118,-1,1
100,117,23,5
584,127,-5,-4
39,115,-2,10
185,125,0,1
100,117,19,10
168,119,0,10
479,131,0,1
168,119,3,18
476,137,0,0
322,139,1,0
489,141,0,-2
489,141,0,1
31,160,4,-17
548,149,1,-5
31,160,4,-14
548,149,0,0
488,153,0,-1
441,153,1,0
281,169,22,-14
437,156,5,-1
482,156,0,0
31,160,1,5
556,171,2,0
556,171,-1,1
31,160,-7,22
303,193,24,1
404,198,-3,-3
429,209,-2,5
25,201,-4,19
433,230,-4,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
