x,y,dx,dy
11,15,0,1
77,12,-12,8
12,21,0,0
12,24,0,0
77,12,-10,14
14,32,-1,0
12,37,0,0
542,47,-3,-2
314,80,-2,0
48,77,-7,10
291,96,-5,-1
564,110,-1,-1
34,129,3,-6
34,129,1,-5
34,129,3,-1
297,132,2,2
151,136,-1,3
175,140,0,-1
579,155,1,-16
162,138,0,2
480,143,1,-2
173,145,-1,-3
480,143,0,0
173,145,-1,-1
482,147,0,0
491,146,0,1
496,147,-1,0
474,149,1,1
486,150,0,0
176,151,0,0
474,152,0,1
135,154,0,0
401,161,-3,-3
454,156,0,2
539,159,0,0
387,153,7,7
163,183,-7,-1
383,198,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
