x,y,dx,dy
23,13,-1,-1
23,13,1,0
28,14,1,0
22,15,0,0
22,20,-1,0
324,23,-2,-2
23,25,0,0
23,32,0,0
24,39,0,0
499,41,0,-1
19,41,1,0
85,47,0,2
19,51,0,0
373,60,-1,0
373,60,1,1
187,79,18,-12
187,79,13,-9
187,79,3,2
454,107,-1,-19
218,109,-1,0
144,112,11,0
527,117,-1,2
212,120,0,1
220,122,0,-1
57,148,6,-25
527,117,-3,8
222,131,2,0
347,134,0,-1
458,139,-1,0
524,146,-1,-4
534,143,0,0
519,147,1,0
522,147,0,0
519,149,2,1
148,174,22,-23
108,161,12,-8
584,155,1,-1
537,155,2,1
475,161,-8,-4
554,159,0,2
594,169,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
