x,y,dx,dy
192,12,0,-1
359,14,0,0
19,17,1,0
17,21,-1,0
17,21,1,1
83,32,-1,0
22,35,0,0
273,36,-24,3
16,44,1,0
13,48,0,0
595,52,1,-1
590,113,-19,-1
62,119,2,-6
444,120,-2,-6
210,127,0,0
219,129,-1,1
524,134,0,0
445,139,0,-2
182,143,1,0
529,147,1,0
534,149,1,-1
483,156,-1,0
530,156,1,0
465,171,-6,-5
484,167,-3,-1
465,171,-6,-1
153,168,-2,5
305,173,-5,4
594,180,0,-1
592,180,-1,0
567,183,-3,-2
474,193,-1,-2
248,201,2,-5
460,200,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
