x,y,dx,dy
73,11,-5,4
13,18,-1,1
12,22,0,0
12,22,2,0
12,22,-1,2
14,27,0,0
351,57,0,-2
514,58,-2,1
351,57,20,6
353,73,-1,-1
342,59,22,16
523,95,12,6
96,114,2,-10
552,96,4,17
169,125,0,0
171,127,1,0
302,124,-6,3
530,135,-1,0
479,138,0,0
481,138,1,0
583,118,11,21
216,145,1,1
202,147,-2,1
431,152,0,1
534,157,3,2
271,169,2,-2
23,170,0,-1
132,178,2,-2
420,186,-3,-4
574,195,-3,-9
326,197,-4,-3
14,196,0,8
407,215,2,-2
417,218,0,-4
245,228,19,-11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
