x,y,dx,dy
20,11,1,0
81,30,-8,-19
19,14,0,-1
176,12,2,1
81,30,3,-16
17,15,0,0
12,19,0,0
16,22,-1,0
166,39,8,-3
229,37,18,1
166,39,-3,1
229,37,-1,6
68,66,8,-19
482,51,1,-1
352,61,2,-2
445,65,-1,-2
567,115,-20,-10
338,115,1,-3
176,96,-22,20
433,96,-2,20
588,115,9,11
52,130,0,-1
512,138,0,0
199,148,3,3
166,149,19,6
509,155,-1,0
466,159,-3,2
570,175,4,-14
43,143,-4,20
570,175,0,-2
574,170,-1,3
580,181,0,0
267,194,6,-10
542,185,0,0
542,185,3,1
455,193,-3,-2
32,215,-2,-12
432,213,2,-9
440,205,-2,1
465,225,0,3
465,225,5,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
