x,y,dx,dy
72,11,0,6
12,21,0,-1
11,24,0,0
11,24,2,0
36,61,22,-21
220,44,4,-1
540,47,0,-2
48,48,1,12
312,59,-2,3
598,87,-1,0
521,97,7,0
161,91,-19,12
314,99,-23,5
38,113,2,-1
38,113,-1,0
474,132,2,-4
472,135,1,-4
157,133,2,1
297,134,0,0
297,134,-2,1
472,135,0,0
174,138,1,0
25,149,6,-10
480,141,0,1
482,146,0,0
475,147,1,0
486,148,-1,0
456,154,5,-5
456,154,8,-3
474,153,0,0
485,159,0,0
111,182,17,-21
405,169,-1,-2
504,164,3,6
405,169,3,2
405,169,7,8
111,182,-5,2
235,195,12,-5
301,212,-2,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
