x,y,dx,dy
12,13,0,0
15,16,0,0
17,16,0,0
70,19,-1,-2
17,20,0,0
481,39,-20,-13
18,28,0,-1
12,38,0,0
150,37,-9,2
150,37,-7,2
564,39,0,0
510,43,0,1
54,68,-3,-1
327,71,0,0
155,85,25,2
155,85,25,4
535,97,-11,1
535,97,-6,2
410,112,2,-10
168,128,4,-13
184,126,0,0
483,136,0,-2
476,140,1,-4
483,136,0,0
492,142,0,0
498,143,-1,0
86,144,-8,0
552,146,0,0
488,152,0,0
551,155,-1,1
482,163,-1,-1
440,161,8,3
537,167,2,1
559,172,-2,1
269,177,-2,3
280,179,-3,1
568,180,15,25
21,225,-2,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
