x,y,dx,dy
13,14,0,0
14,17,0,0
13,20,0,0
458,38,-4,-15
14,17,2,8
15,29,0,0
11,35,1,0
256,32,10,6
329,61,0,1
552,65,2,0
194,87,25,-5
160,87,-12,-3
46,84,1,1
44,86,1,0
218,114,-2,-3
578,135,20,-18
312,125,3,-5
402,122,-4,0
312,125,-2,2
529,131,-1,-2
572,125,19,7
484,139,0,0
309,146,9,-3
144,151,1,2
437,153,1,0
517,152,-1,1
177,160,-2,0
439,184,6,-20
24,175,1,11
281,187,-1,0
586,210,-2,-12
406,207,-2,-6
584,204,-1,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
